aspect_id,performance_id,section,aspect_num,aspect_desc,info_flag,credit_flag,base_value,factor,goe,ref,scores_of_panel
e0114f1d83,0c89133d31,components,,Skating Skills,,,,2.5,,,2.67
e031bcebaf,ebdc98fb64,elements,4,StSqB,,,1.5,,0.0,,1.5
e04bb0a6db,316a0a0061,elements,4,CSp,,,0.0,,0.0,,0.0
e050df0502,0da9209265,elements,6,1F,,,0.5,,0.03,,0.53
e056896d57,a81d8a93ef,components,,Performance,,,,1.7,,,2.83
e068e2c9d3,f7c1f22cf7,elements,3,1A+1T,,,1.5,,-0.04,,1.46
e072d154e9,e3978df89c,components,,Skating Skills,,,,2.5,,,2.25
e07bcb97d8,5f50da0265,components,,Skating Skills,,,,2.5,,,2.08
e082e61bb9,aff9b058c5,elements,4,1A+1T,,,1.5,,0.04,,1.54
e094002d71,a5232a6dbe,elements,1,2S,,,1.3,,-0.43,,0.87
e09dec71c3,3cbd6b4227,elements,4,1A+1T,,,1.5,,0.07,,1.57
e0a82ac726,07467f8432,elements,2,2S+1T,,,1.7,,0.13,,1.83
e0d3e096a1,d3abe15c4f,elements,8,CCoSp2,,,2.5,,-0.17,,2.33
e0de0f6653,b59a716b68,elements,7,2S,,,1.3,,0.0,,1.3
e0f700b64b,95d4f14cd9,elements,,,,,5.9,,,,5.63
e108c4b2f6,e09453aa04,elements,5,SSp2,,,1.6,,0.05,,1.65
e10eb3bd28,bc2e828ed4,components,,Skating Skills,,,,2.5,,,2.5
e13279baf3,fd59acf9b8,elements,1,2T,,,1.3,,0.04,,1.34
e145ce6227,dc3293e950,elements,8,2F,,,1.8,,0.0,,1.8
e15c41874b,3cbd6b4227,components,,Performance,,,,2.5,,,2.67
e16683891a,552c6c5564,elements,6,1A+1Lo,,,1.6,,0.07,,1.67
e18e1698c6,1fedb6444f,elements,7,1S,,x,0.8,,0.0,,0.8
e199ffe6d3,b59a716b68,components,,Skating Skills,,,,1.8,,,4.08
e1acdfd6c6,d6bf443adb,components,,Interpretation of the Music,,,,1.7,,,3.33
e1adfd64b0,430691cdbd,components,,Skating Skills,,,,2.5,,,3.0
e1c96e907d,1ca52c6ec3,elements,,,,,8.08,,,,8.21
e1cdec0ddf,a390cf882d,elements,1,1Lz+1T,,,1.0,,-0.14,,0.86
e1f260cc18,2c07a3da99,components,,Skating Skills,,,,2.5,,,2.17
e1f4fb8c1a,79ad0f7099,components,,Skating Skills,,,,2.5,,,3.0
e210680a50,f1b4bbab50,elements,5,SSp2,,,1.6,,0.05,,1.65
e216db4801,0684651968,elements,3,CSSp2,,,2.3,,-0.23,,2.07
e21b5a6cea,80236df2a4,components,,Skating Skills,,,,2.5,,,3.5
e21c432fad,ff71273c6a,components,,Skating Skills,,,,1.7,,,3.17
e22ee38b61,b384d5c8ff,elements,5,StSqB,,,1.5,,-0.2,,1.3
e24ec4bffc,92ced3aafa,components,,Skating Skills,,,,1.7,,,3.92
e2528ec31b,9308736e6f,elements,3,2S+1T,,,1.7,,-0.22,,1.48
e285f6e74c,f4220006e6,elements,5,1F+1Lo,,,1.0,,-0.02,,0.98
e2d113233f,51ab4bad49,components,,Performance,,,,1.7,,,3.33
e2e367814a,64b89b2f61,components,,Skating Skills,,,,1.7,,,3.25
e2e70a3817,8ba3b27b44,components,,Performance,,,,1.7,,,3.5
e2ebcecda5,3bc1afb905,components,,Skating Skills,,,,2.5,,,2.92
e2f670daf5,b7f3cd43bd,elements,2,2S,,,1.3,,0.09,,1.39
e3063b41a9,d480965e05,elements,4,2Lo,,,1.7,,0.23,,1.93
e30fcd8516,991d66bf0d,elements,8,2A<<,<<,,1.1,,-0.55,,0.55
e32196befb,4b70ebcfc8,elements,2,CCoSp2,,,2.5,,0.25,,2.75
e337c9861e,38f2dd0b4e,elements,8,2A<<,<<,,1.1,,-0.33,,0.77
e34c6e6cd9,f4220006e6,elements,2,1Lz+1Lo,,,1.1,,0.0,,1.1
e3613cb5eb,393e28dca3,components,,Performance,,,,2.5,,,2.42
e3876abefc,98ffda9b32,elements,1,1Lz,,,0.6,,0.08,,0.68
e395a7cc86,33f558ef67,elements,3,StSqB,,,1.5,,0.1,,1.6
e39744c120,740c7588f3,components,,Transitions,,,,1.0,,,1.25
e39ce2e091,7ce5bb188f,components,,Interpretation,,,,1.0,,,1.83
e3c6ff6b34,a79b4b906f,components,,Skating Skills,,,,2.5,,,2.67
e3cd21ee94,aff309cd4b,elements,2,2Sq,q,,1.3,,-0.26,,1.04
e3e4615da5,1d3ae89e3d,elements,8,2Lo,,,1.7,,0.0,,1.7
e3f02e1ccc,80236df2a4,elements,5,StSq1,,,1.8,,0.12,,1.92
e40d4162ed,fd59acf9b8,elements,6,StSq2,,,2.6,,0.26,,2.86
e422acfca5,b25f4e7261,elements,7,1Lz,,x,1.2,,0.0,,1.2
e44de1e418,3be861abff,elements,4,CoSp1V,,,1.28,,-0.09,,1.19
e454259244,e09453aa04,elements,7,2Lo,,,1.7,,-0.85,,0.85
e486e78e43,ed76f92308,elements,1,2S,,,1.3,,-0.65,,0.65
e48d8ed23e,3bc1afb905,elements,5,CSSp1V,,,1.43,,-0.38,,1.05
e48e146001,71027ca9f4,elements,7,CCoSp1V,,,1.5,,0.05,,1.55
e4f39b2187,8b7c4d645b,elements,7,CCoSp1,,,2.0,,-0.13,,1.87
e51b0896ce,7ae96e113c,elements,4,2S+1Lo<<,<<,,1.3,,-0.52,,0.78
e53c61548e,a390cf882d,elements,4,1A,,,1.1,,-0.26,,0.84
e54aff7d13,b0b5045921,elements,6,StSqB,,,1.5,,-0.35,,1.15
e593ef75b3,0ffb75eb13,elements,,,,,15.78,,,,15.36
e59d146e44,218952cf6e,elements,,,,,10.24,,,,9.37
e5a7e4e250,dde37a54b4,elements,3,StSqB,,,1.5,,0.0,,1.5
e5b3ea10c8,4371e4dcd8,elements,6,1F,,,0.5,,0.02,,0.52
e5b5f62fba,71027ca9f4,elements,1,2S,,,1.3,,-0.61,,0.69
e5d37b5ee5,3361b743bb,elements,8,1A+2T,,,2.4,,0.0,,2.4
e5e3730053,2dbc33070e,elements,6,1A+1Lo,,,1.6,,0.0,,1.6
e5f7cee4cb,41733a320f,elements,6,2F*+2Tq,*,,1.3,,-0.65,,0.65
e60704637c,3bc1afb905,elements,3,1F+1Lo,,,1.0,,-0.08,,0.92
e611177f6f,b07781efa1,elements,2,StSq1,,,1.8,,0.12,,1.92
e61c006fdb,536a6c986d,elements,4,2S,,,1.3,,-0.65,,0.65
e65567dc6b,bb6535c00f,components,,Performance,,,,2.5,,,2.17
e65c29cc45,9308736e6f,elements,7,StSq1,,,1.8,,0.0,,1.8
e66037ce0c,0da35986de,elements,2,2T,,,1.3,,-0.04,,1.26
e6699552ee,523152c765,elements,6,StSqB,,,1.5,,-0.75,,0.75
e688b1efd4,7877fb591a,elements,4,StSqB,,,1.5,,0.0,,1.5
e68a2a3af7,4b70ebcfc8,elements,5,1Lo,,,0.5,,-0.03,,0.47
e699167523,0da35986de,elements,4,1A+1Lo,,,1.6,,0.11,,1.71
e6a03db301,9fb7b55d58,elements,7,2F,,,1.8,,0.12,,1.92
e6a3226f01,ada16af4a8,elements,7,CCoSp2,,,2.5,,-0.08,,2.42
e6a8ff59af,740c7588f3,elements,3,StSqB,,,1.5,,-0.3,,1.2
e6cd282a80,870bf02103,elements,1,1S+1T,,x,1.6,,0.0,,1.6
e6d856db08,66280bab53,elements,4,2Loq,q,,1.7,,-0.34,,1.36
e6da6ae134,22d304974f,elements,,,,,10.0,,,,9.66
e6fe5c7c4e,f09e7c4409,elements,7,2F<,<,,1.44,,-0.72,,0.72
e70aa62d7f,2127e8e94d,elements,4,StSqB,,,1.5,,-0.05,,1.45
e72990628a,07467f8432,components,,Skating Skills,,,,2.5,,,3.25
e72dd61f65,a07c29680d,elements,7,StSq,,,0.0,,0.0,,0.0
e7694a14b4,8c6a5f6412,elements,3,StSqB,,,1.5,,-0.1,,1.4
e785302d84,0ed96fe179,elements,7,StSqB,,,1.5,,0.0,,1.5
e78ab580fc,ddab4f666d,elements,6,2Fe,e,,1.44,,-0.29,,1.15
e78e8aca55,0ed96fe179,elements,6,CoSpB,,,1.5,,-0.15,,1.35
e7912b401f,2127e8e94d,elements,2,1A,,,1.1,,0.0,,1.1
e7947327e7,b1441268bd,components,,Interpretation of the Music,,,,1.7,,,3.67
e795bc8308,fd59acf9b8,components,,Interpretation of the Music,,,,1.7,,,3.17
e79d1aec25,81aaacf960,components,,Skating Skills,,,,2.5,,,2.33
e7b934cdfd,9b34a3206f,elements,4,CoSp1,,,1.7,,-0.17,,1.53
e7cdee2e3a,e5979d4a9e,elements,4,1F+1Lo,,,1.0,,0.02,,1.02
e7cf50b15d,af590b5650,elements,8,1A,,,1.1,,0.07,,1.17
e7dc62f35f,dde37a54b4,elements,2,1Lo,,,0.5,,0.05,,0.55
e808b4ef3b,d57ab95a95,components,,Performance,,,,1.7,,,3.5
e80f3d6349,5869bb8ad4,elements,7,CCoSp2,,,2.5,,0.0,,2.5
e81c899243,d3abe15c4f,components,,Performance,,,,1.7,,,2.92
e83f3ada1e,b2bf35d57d,components,,Skating Skills,,,,2.5,,,2.0
e85170e59a,b5cfde33de,elements,,,,,12.94,,,,11.21
e852ef5a1f,b65be3f4ff,elements,8,StSqB,,,1.5,,-0.1,,1.4
e85329a817,2127e8e94d,components,,Performance,,,,2.5,,,2.75
e86c9517b9,dc3293e950,elements,5,2Lo,,,1.7,,-0.17,,1.53
e871a85dd5,66280bab53,elements,5,2S,,,1.3,,0.0,,1.3
e8743a0b42,bb6535c00f,components,,Skating Skills,,,,2.5,,,2.42
e88d9a1ac1,98ffda9b32,elements,4,1A,,,1.1,,-0.15,,0.95
e8947acb72,41dbf67cd2,elements,,,,,12.03,,,,11.52
e89b96d3b7,a07c29680d,elements,3,CCoSpBV,,,1.28,,0.04,,1.32
e8a1607b32,98ffda9b32,elements,,,,,13.06,,,,12.91
e8aadaa55b,bdf0be72a5,components,,Performance,,,,1.0,,,2.42
e8b5832a59,cf4a8f5a11,elements,3,StSqB,,,1.5,,-0.2,,1.3
e8bce751d1,9e9f633dd0,elements,4,1A+2T<,<,,2.14,,-0.55,,1.59
e8bd4077b0,b65be3f4ff,elements,7,CoSpB,,,1.5,,0.0,,1.5
e8bdb81a6b,e612ea912d,elements,5,1F+1T,,,0.9,,0.0,,0.9
e8c1e51b41,ee7af6ee01,components,,Performance,,,,1.7,,,3.75
e8d2fe19d7,8b7c4d645b,components,,Skating Skills,,,,2.5,,,2.5
e8d6fbfc76,db2565c1bb,elements,5,CoSpB,,,1.5,,-0.1,,1.4
e8da889c4a,c3a061e577,elements,1,1Lz+1Lo,,,1.1,,0.04,,1.14
e90c3ed4c3,2b688c37f9,elements,1,2Loq+2Loq,q,,3.4,,-0.68,,2.72
e92ed33b22,97120b733a,elements,1,1Aq,q,,1.1,,-0.33,,0.77
e93020e6b7,b2e4ff3ef7,components,,Transitions,,,,1.0,,,1.08
e97a82749f,b5cfde33de,elements,6,2F<,<,,1.44,,-0.38,,1.06
e9ba72b98a,0ed96fe179,components,,Skating Skills,,,,2.5,,,2.5
e9c4d22167,68f3fb95f9,elements,4,1A+2Lo<<,<<,,1.6,,-0.33,,1.27
e9c9ed8e76,7e94621f24,elements,3,2S,,,1.3,,-0.65,,0.65
e9d262a9d5,bab72c8bad,components,,Skating Skills,,,,2.5,,,2.92
e9ead3820d,7e94621f24,elements,4,CSSp2,,,2.3,,0.23,,2.53
e9eb8ec5bf,62eb02e6ec,elements,,,,,11.08,,,,9.56
e9f8066532,c50fbeb9db,elements,7,CCoSp2,,,2.5,,0.33,,2.83
ea1c6cc6a8,ebdfb1fe5d,elements,3,CoSpBV,,,1.13,,0.0,,1.13
ea2d21bf2b,41733a320f,elements,8,CSSp1,,,1.9,,0.13,,2.03
ea2e83f994,ada16af4a8,elements,1,1A+1A+SEQ,,,1.76,,0.07,,1.83
ea3490a5b3,0534227b77,components,,Performance,,,,2.5,,,2.58
ea37f7f961,bc2e828ed4,elements,5,SSp2,,,1.6,,0.16,,1.76
ea58159b55,a7351e5e5c,elements,3,CCoSpBV,,,1.28,,-0.04,,1.24
ea67b5615f,a81d8a93ef,elements,5,StSqB,,,1.5,,0.0,,1.5
ea746e5afc,d86c69a584,components,,Skating Skills,,,,2.5,,,3.17
ea9cd60a53,38f2dd0b4e,elements,7,2S+2Lo<,<,,2.66,,-0.27,,2.39
eaa1d74595,a81d8a93ef,elements,2,2Lo<,<,,1.36,,-0.68,,0.68
eaa5e623ec,a1d26bc58e,components,,Skating Skills,,,,2.0,,,4.33
eaf7b36cac,bfc79f3591,elements,2,StSq2,,,2.6,,0.0,,2.6
eb1bd8043f,14ddb46c80,elements,7,SSpB,,,1.1,,0.0,,1.1
eb220970a8,a7bc0fe783,components,,Performance,,,,2.5,,,2.25
eb22915dee,d6bf443adb,elements,,,,,15.76,,,,15.87
eb2e69d43c,dc3293e950,components,,Interpretation of the Music,,,,1.6,,,3.58
eb65f21ff1,674cff475c,elements,5,StSqB,,,1.5,,-0.15,,1.35
eb6f6dc212,1364f78a5a,elements,1,2F<,<,,1.44,,-0.72,,0.72
eb79f3a40f,bdf0be72a5,components,,Transitions,,,,1.0,,,2.17
eb832bc7d8,33f558ef67,elements,,,,,16.22,,,,15.68
eb89bd8d0f,e4710f75b9,elements,,,,,12.75,,,,11.81
eb8ec54d63,a0cfe15517,components,,Transitions,,,,1.0,,,2.33
eba51cd2e0,d3abe15c4f,components,,Skating Skills,,,,1.7,,,3.17
ebc8e2be82,e24d0572a2,components,,Transitions,,,,1.0,,,2.25
ebd8f1b4d8,d5ed5817b7,elements,9,CSSp4,,,3.0,,0.2,,3.2
ebdda889ba,0534227b77,elements,4,CCSp1,,,2.0,,0.0,,2.0
ebfefb5c2e,42d83bdccb,components,,Performance,,,,2.5,,,2.42
ec5c9d8350,c50fbeb9db,elements,6,1A+1T,,,1.5,,0.04,,1.54
ec64b50dce,47abe792de,elements,6,2S,,,1.3,,-0.04,,1.26
ec6cc12072,2217671bc8,elements,7,SSp2,,,1.6,,0.05,,1.65
ec844b8857,41733a320f,components,,Performance,,,,1.7,,,3.33
ece566bdbb,36512b63e8,elements,2,2F+1A+SEQ,,,2.32,,0.0,,2.32
ecec0b4d6b,d9df5d42cc,elements,4,CCoSp2,,,2.5,,0.33,,2.83
ecef59a249,ada16af4a8,components,,Skating Skills,,,,2.5,,,2.67
ed1b6d25e1,6bf59c1925,elements,6,StSqB,,,1.5,,-0.1,,1.4
ed29bc3b6a,1308f16dc4,elements,,,,,8.48,,,,7.53
ed2a010afd,505f8ee056,elements,4,1F,,,0.5,,0.0,,0.5
ed30e038f9,7f5c07052f,elements,,,,,16.14,,,,14.94
ed34b56c41,c54b30abc5,components,,Performance,,,,1.7,,,3.5
ed4f706fca,5fc1013d34,elements,,,,,9.6,,,,9.45
ed597e2a24,e09453aa04,elements,6,StSq1,,,1.8,,-0.12,,1.68
ed5e6a3bdb,2217671bc8,elements,,,,,8.3,,,,7.83
ed66cab503,79ad0f7099,elements,5,StSq2,,,2.6,,0.09,,2.69
ed6b096253,47abe792de,elements,5,StSq1,,,1.8,,0.0,,1.8
ed83525b90,9614d4a18f,elements,6,CSSp2,,,2.3,,0.15,,2.45
ed98d7d5e2,7ae96e113c,elements,,,,,9.63,,,,9.63
eddb372030,fdf4edffc3,elements,1,2Loq,q,,1.7,,-0.85,,0.85
edefac66b1,6672fc7ad8,elements,2,1A+1Lo<<,<<,,1.1,,-0.44,,0.66
edf9194562,8a32141694,elements,5,StSq1,,,1.8,,0.0,,1.8
ee06ee58e1,66280bab53,elements,,,,,12.6,,,,12.45
ee104feb60,9e0c4f3df0,components,,Performance,,,,1.8,,,3.33
ee268a095c,fdf4edffc3,components,,Interpretation of the Music,,,,1.7,,,3.0
ee2a48150d,4b70ebcfc8,components,,Performance,,,,1.7,,,3.67
ee4e78c334,5f71ecc439,elements,6,1Lz,,,0.6,,-0.02,,0.58
ee5fc9f85d,8da29c25af,elements,1,2Sq,q,,1.3,,-0.65,,0.65
ee74ce82e5,e5db85b6b3,elements,5,1A,,x,2.2,,-0.55,,1.65
ee76b52023,e93cca6a6b,elements,7,1S,,x,0.8,,0.0,,0.8
ee7d5f0994,41dbf67cd2,elements,2,1F+1Lo,,,1.0,,0.0,,1.0
ee8770a6c3,40dbb42122,components,,Performance,,,,1.0,,,2.58
ee9020560d,9308736e6f,components,,Skating Skills,,,,1.7,,,3.0
ee95ed26a5,09d12c982d,elements,1,StSqB,,,1.5,,0.0,,1.5
ee9627cbcb,5f71ecc439,elements,4,CCoSp2,,,2.5,,0.25,,2.75
eea405c61b,f55a85f262,elements,,,,,7.58,,,,7.32
eebc257af6,3525629243,components,,Transitions,,,,1.0,,,1.25
eec2012ecd,7844d971b7,components,,Performance,,,,2.5,,,2.33
eeca69c29e,a7bc0fe783,elements,2,SSp1,,,1.3,,0.0,,1.3
eef91d9cf4,d480965e05,components,,Interpretation of the Music,,,,1.6,,,6.25
ef0147ba5b,e24d0572a2,elements,3,1F,,,0.5,,0.0,,0.5
ef247353b6,95d4f14cd9,elements,4,StSq,,,0.0,,0.0,,0.0
ef2e24e756,8469770de1,elements,3,2S,,,1.3,,-0.61,,0.69
ef2f263c4a,e4ca76a2ba,components,,Skating Skills,,,,2.5,,,3.0
ef2f69e861,370a5f0ae0,elements,1,2S+2Lo<<,<<,,1.8,,-0.52,,1.28
ef3f630f7d,1198fc6e65,elements,5,1A+1T,,,1.5,,0.0,,1.5
ef406e4023,994de780c3,elements,3,1A+2T<,<,,2.14,,-0.22,,1.92
ef4091e898,6cdcb662e6,elements,2,CSSp2,,,2.3,,0.23,,2.53
ef5167f5dd,6d43103d33,components,,Skating Skills,,,,2.5,,,2.42
ef68f89494,9ff9645f45,elements,4,StSqB,,,1.5,,-0.2,,1.3
ef8ae7674c,38f2dd0b4e,components,,Performance,,,,1.8,,,3.58
ef950b36a9,9e0c4f3df0,elements,7,2T,,,1.3,,-0.65,,0.65
efa8ce3063,2e3942e31a,elements,3,1F+1T,,,0.9,,0.0,,0.9
efb46eb624,152efd405d,elements,6,2Lo,,,1.7,,-0.17,,1.53
efc22293b1,6f0853fe6c,components,,Transitions,,,,2.0,,,4.83
efd6c41cb1,c50fbeb9db,components,,Performance,,,,2.5,,,3.5
efdd0b8896,6d43103d33,elements,2,1Lz+1Lo,,,1.1,,0.0,,1.1
eff6d43218,7f5c07052f,elements,6,2S,,,1.3,,0.0,,1.3
eff85ee3cb,87b14d814d,elements,,,,,10.5,,,,9.51
f018e6a8ca,e858eb8b71,elements,,,,,19.0,,,,18.93
f01c38acce,0c89133d31,elements,3,CCoSp1,,,2.0,,-0.13,,1.87
f01e1b2d35,4c0441afdc,components,,Interpretation,,,,1.0,,,1.25
f03131ede1,a5232a6dbe,elements,,,,,11.2,,,,11.6
f044efbe9c,22d304974f,elements,4,CCoSp2,,,2.5,,0.25,,2.75
f0780854e2,e42e850f18,elements,1,2S+SEQ+2Lo*,*,,1.04,,-0.48,,0.56
f085bc0620,cb767036fb,elements,2,1A,,,1.1,,-0.29,,0.81
f09ac48ab2,4bf723e344,components,,Skating Skills,,,,1.8,,,3.5
f0aebe6bae,5f71ecc439,components,,Performance,,,,2.5,,,2.92
f0cb246b61,0826d24021,components,,Skating Skills,,,,2.0,,,2.92
f0d331ad53,452f219b70,elements,7,1Lo,,x,1.0,,0.0,,1.0
f0d6481886,4f537986c8,elements,5,1S,,x,0.8,,0.01,,0.81
f12aaef56f,f4220006e6,elements,6,1A*,*,,0.0,,0.0,,0.0
f137ff155e,523152c765,elements,3,1Lz+1T,,,1.0,,0.0,,1.0
f139e2d5c7,c54b30abc5,components,,Interpretation of the Music,,,,1.7,,,3.67
f14d2f6448,e42e850f18,components,,Interpretation of the Music,,,,2.0,,,3.58
f1502cf453,f7c1f22cf7,elements,7,SSp1,,,1.3,,-0.13,,1.17
f16e72a9c5,5435475620,elements,,,,,15.2,,,,16.21
f188583e14,fdcad27a48,elements,,,,,8.9,,,,8.88
f1912bfdd1,b59a716b68,elements,5,2S+2Loq+2Loq,q,,4.7,,-0.28,,4.42
f1990bab05,552c6c5564,elements,7,CSSpBV,,,1.2,,0.24,,1.44
f1af1206a8,40d78c32ae,elements,2,1A+1T,,,1.5,,-0.07,,1.43
f1bd739070,991d66bf0d,elements,7,2S,,,1.3,,0.13,,1.43
f1ddde8cf1,b0b5045921,components,,Interpretation,,,,0.5,,,1.92
f20253fdb2,9071530734,components,,Performance,,,,1.7,,,3.25
f213fa39d0,3525629243,components,,Performance,,,,1.0,,,1.67
f23a40e279,556273d14d,elements,7,2F,,,1.8,,0.0,,1.8
f25f19231c,ce8038e2c9,elements,2,2S+2T,,,2.6,,-0.65,,1.95
f26a984dce,968e4d57bb,elements,4,2S,,,1.3,,0.13,,1.43
f26f163dc9,41733a320f,elements,5,StSqB,,,1.5,,-0.1,,1.4
f27c8232f0,a03453249b,components,,Skating Skills,,,,1.0,,,1.17
f28c1a90ed,acc7622aa0,elements,4,USpB,,,1.0,,-0.5,,0.5
f29bfd3c11,430691cdbd,elements,4,CCoSpBV,,,1.28,,-0.13,,1.15
f2b6c05f01,536a6c986d,elements,1,1F+2T,,,1.8,,0.04,,1.84
f2bb1fd024,f09e7c4409,components,,Interpretation of the Music,,,,1.7,,,2.75
f2c9f106da,afa452f5d9,elements,4,StSqB,,,1.5,,0.0,,1.5
f2cee595fb,496298f51c,elements,6,1A+1T,,,1.5,,0.0,,1.5
f2d06c6617,9e9f633dd0,components,,Interpretation of the Music,,,,1.7,,,3.67
f2e48e868b,c3a061e577,components,,Skating Skills,,,,2.5,,,3.0
f2f057f5fc,b59a716b68,elements,9,CCoSp1V,,,1.5,,0.1,,1.6
f2f192f452,d3abe15c4f,elements,3,2S+1T,,,1.7,,0.04,,1.74
f2f3f69cad,8f57160f29,elements,2,1F+1Lo,,x,2.0,,0.02,,2.02
f2f61ebe43,40c6d61954,elements,7,CCoSp2,,,2.5,,0.25,,2.75
f3069ed708,d302863698,elements,,,,,8.5,,,,8.39
f30f781239,22d304974f,components,,Performance,,,,2.5,,,2.58
f338c33d6d,71a4576c93,components,,Interpretation of the Music,,,,1.7,,,3.08
f35be93073,d685504907,elements,2,1A+2Lo,,,2.8,,-0.28,,2.52
f36f7b3d0e,5435475620,elements,4,2S,,,1.3,,0.09,,1.39
f38c9f90cb,c5c2bafc0d,elements,6,2S<+1Lo,<,,1.54,,-0.21,,1.33
f392cad8c7,242c72c8ec,components,,Performance,,,,1.0,,,1.42
f39e62f81c,8ba3b27b44,elements,4,1A+1Lo,,,1.6,,0.0,,1.6
f3abb18761,542d4970b9,elements,8,CSSp2,,,2.3,,0.0,,2.3
f3bb7db307,4e177c3666,elements,1,1A+1Lo,,,1.6,,0.22,,1.82
f3c262be19,a70f82abb3,elements,7,SSp1,,,1.3,,-0.09,,1.21
f3c2facd87,991d66bf0d,components,,Interpretation of the Music,,,,1.8,,,2.83
f3db0cd3ff,4f537986c8,components,,Interpretation,,,,1.0,,,1.17
f3e04d99c8,2127e8e94d,elements,7,CSp1,,,1.4,,-0.05,,1.35
f3e68ad761,1ca52c6ec3,elements,1,1A+1T,,,1.5,,0.15,,1.65
f3fc789587,cc67ec9f53,components,,Skating Skills,,,,2.5,,,2.42
f4188e1639,a07c29680d,components,,Performance,,,,2.5,,,2.08
f41f078c7e,fd1baaedea,elements,4,3T,,,4.2,,-0.14,,4.06
f4283f3840,da3c981fc7,elements,3,StSqB,,,1.5,,-0.3,,1.2
f42f984c20,1f5bfc6dcb,elements,1,2Lo,,,1.7,,-0.11,,1.59
f42ffb9167,2dbc33070e,elements,,,,,9.96,,,,8.99
f437a2f814,cee97f145d,elements,8,CSSp2,,,2.3,,0.0,,2.3
f47485091b,7af3582931,components,,Skating Skills,,,,1.8,,,3.67
f47b4df354,2674095a84,elements,2,1S,,x,0.8,,-0.01,,0.79
f493fbe32c,84b3411de6,elements,1,CCoSp1V,,,1.5,,-0.05,,1.45
f4ad7a3921,8c6a5f6412,components,,Performance,,,,1.7,,,3.17
f4af7388a4,cf4a8f5a11,elements,1,1A,,,1.1,,0.0,,1.1
f4e68711e0,0da9209265,elements,5,StSq1,,,1.8,,0.06,,1.86
f502770bd5,b25f4e7261,components,,Performance,,,,1.0,,,2.33
f50af0332e,e4ca76a2ba,elements,1,1A+2Lo<<,<<,,1.6,,-0.44,,1.16
f5155cf799,fdf4edffc3,elements,2,2F+1A+SEQ,,,2.32,,0.0,,2.32
f535294f51,ff71273c6a,elements,6,2S,,,1.3,,0.13,,1.43
f554887ccf,d302863698,components,,Skating Skills,,,,1.0,,,2.33
f58060d987,cb767036fb,components,,Skating Skills,,,,2.5,,,2.5
f58a07163c,6f0853fe6c,elements,5,StSq2,,,2.6,,0.0,,2.6
f59c5dda00,c5c2bafc0d,elements,1,2Lo<,<,,1.36,,-0.27,,1.09
f59deb656e,0839b7c97e,elements,,,,,13.3,,,,13.22
f5a5146b44,62eb02e6ec,components,,Skating Skills,,,,2.5,,,2.83
f5b1880063,84b68ab78e,elements,,,,,9.82,,,,8.35
f5b37df24b,3aa8d01d9c,components,,Interpretation,,,,1.0,,,2.25
f5c0142962,06a4083116,elements,,,,,9.04,,,,8.56
f5cd4a80d2,62eb02e6ec,elements,6,StSq1,,,1.8,,-0.24,,1.56
f5e33f0b0d,e4710f75b9,elements,8,CCoSp2,,,2.5,,-0.08,,2.42
f60e71db15,36512b63e8,elements,3,CCoSp2,,,2.5,,0.42,,2.92
f622bcf521,1308f16dc4,elements,4,1A<,<,,0.88,,-0.23,,0.65
f631ba303d,598892e7ba,components,,Performance,,,,2.5,,,2.75
f647095c12,79160f6de0,components,,Skating Skills,,,,2.5,,,2.67
f66314e2a3,e4f470c534,components,,Interpretation of the Music,,,,2.0,,,3.58
f67f0b38f5,c3a061e577,elements,4,2S,,,1.3,,0.0,,1.3
f686c3b202,bc646e0acc,elements,6,CCoSp2,,,2.5,,0.17,,2.67
f68a82d88e,242c72c8ec,elements,7,1Lo,,x,1.0,,0.0,,1.0
f6a8c6ed5d,41733a320f,components,,Skating Skills,,,,1.7,,,3.33
f6ae162f83,242c72c8ec,elements,2,StSqB,,,1.5,,0.0,,1.5
f6b192a5e7,cb767036fb,elements,6,CCoSp1,,,2.0,,0.07,,2.07
f6d432bac4,b65be3f4ff,elements,,,,,10.4,,,,10.06
f6d6d7a133,08843fac14,elements,3,CSSp1,,,1.9,,-0.13,,1.77
f6e32186af,f9c11a575b,elements,4,1F+1Lo,,,1.0,,0.0,,1.0
f6e8c56901,691b4ec933,components,,Skating Skills,,,,2.5,,,2.75
f70b254ba6,c2b606e2ac,components,,Performance,,,,1.7,,,2.92
f719b27f40,8469770de1,elements,2,2T,,,1.3,,-0.65,,0.65
f71ba4d520,da3c981fc7,elements,2,1F+1T,,,0.9,,0.02,,0.92
f7274b1bc4,2477bcd35e,components,,Performance,,,,1.0,,,2.5
f727e5a51f,c3a061e577,components,,Performance,,,,2.5,,,3.08
f73b95d94d,40d78c32ae,elements,4,CCoSp1V,,,1.5,,-0.3,,1.2
f75c0b22fd,97120b733a,elements,6,CSSp1,,,1.9,,-0.44,,1.46
f76a966b5f,d94872bf92,components,,Interpretation,,,,1.0,,,1.92
f795f83e13,3bd8052b3d,components,,Transitions,,,,0.5,,,1.75
f79735bf1b,9b186af195,elements,2,1Lz,,,0.6,,0.0,,0.6
f79e26ea98,b9306bfa05,elements,5,StSqB,,,1.5,,-0.2,,1.3
f79effece4,64b89b2f61,elements,8,CCoSp2,,,2.5,,0.25,,2.75
f7aa6f0d50,caa1956039,elements,1,2Lo<,<,,1.36,,-0.27,,1.09
